Crime ID,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4ed60b203cdd9d4eaba5a1dd721d682cf7655faf403d3eaf63f7cc167061692e,City of London Police,City of London Police,-0.079283,51.511021,On or near SEETHING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
3c8271f1ae94436767461399f3b30a0a75a973d0029eb5fde790a11b9f190262,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
6b50ac82322e838a21b5d5b5454988c7e062019ce3e0ea9f4fb2d58d091aeb3b,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Unable to prosecute suspect
51a5d19a113111b58dfd432d33618f6e933889573607b112f9288e1c608af92e,City of London Police,City of London Police,-0.102721,51.515404,On or near ST GEORGES'S COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
03d67bb6082a90749006934e465c4d144c4469e85191ecd56f9c091ec00f503b,City of London Police,City of London Police,-0.08158,51.52051,On or near PINDAR STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
172d6af6bcc1ab7d28e2d860d95b9fa9e3d2982c9c60832bb7209b0c9c8c9fde,City of London Police,City of London Police,-0.098062,51.517577,On or near MONTAGUE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
25a1393884e94e2a0415a4621100e640f624cbecf9edc3fc6bfdb4043af77a75,City of London Police,City of London Police,-0.098062,51.517577,On or near MONTAGUE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
e5f656806966602a2fc51906395840a6cc17d568c19a48f89c8f92604ea96fb3,City of London Police,City of London Police,-0.08767,51.516877,On or near COPTHALL AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
95d6cbd868d06c468e174f0a04af6d92dda113daff36db022d228fcf10ead54c,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
416b013c2e19effda5e50479aaadb1dac90838202e610918ebef2e2338e67f5a,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
035ee6b80c8117d744e493c9e1c8b36222ea499ecde7a24012d08bce0748bb46,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
77571022a49016b395604c86870d79726c80f8ac30a2b14d60f70ae9f6277ed9,City of London Police,City of London Police,-0.102412,51.517297,On or near COCK LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
fa0517562bb8fa67ab15cb7310207fdd38ff3e868782abbe0ede74bb8c098fc4,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Investigation complete; no suspect identified
2a9ad8f347563191b477b98e027d4f448508fc944af08273d7cccbc02fe4069a,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
b54bfdae723d28603f3f9ef62a352ab182c21d585711b5438b1f489d339a2903,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Investigation complete; no suspect identified
12538cdcdf219037bd707bdf755794330bad6dff08a9597212d3cb93131f0506,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
33ef34fc75a44e4ef6c68aafa3fe35fa69ebf9600677f1200523ba3d1b2b0f92,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
bd0a91480ca3c80d7d5ada96452ec27b71baea4341f77e4e8ca50f9a7201a8c7,City of London Police,City of London Police,-0.091151,51.516026,On or near BASINGHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
025b93bfce25eb6c8aa43c33da35fc37a0e4d1cd526aa6fd8f4c728abce7dbf8,City of London Police,City of London Police,-0.10668,51.515882,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
ffccb7835f0ee1a5078762deff07e835869dcd48efbe4b4fff1a95c952cbda04,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
78a5b30fe96dc01bb54262782c1fb0b602f423dd37723f00de7e07718b28dfac,City of London Police,City of London Police,-0.084566,51.51769,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
999d9e2c382354425cea6972d54f14386cfde5143c008c0eb0ebeca879324bda,City of London Police,City of London Police,-0.087525,51.510364,On or near ARTHUR STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
f445fba735b662630f5b2f2ca6997f1a26c2dcaf6abdccb2ed17bc2a7174b125,City of London Police,City of London Police,-0.088233,51.515484,On or near TOKENHOUSE YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
16fdcecd34aa81ea257358dd9e5278cdcef0c597f5221ae7a88ee295cf906351,City of London Police,City of London Police,-0.088995,51.512088,On or near ST SWITHIN'S LANE,E01032739,City of London 001F,Unable to prosecute suspect
042ff18b7dd6d6064703cad4231e6845277c1f65450d910efa70a3ea71fa32ef,City of London Police,City of London Police,-0.098777,51.512526,On or near KNIGHTRIDER STREET,E01032739,City of London 001F,Unable to prosecute suspect
a489d74c153c144d53d5f8e49cea7cb70a45f3256d2481557c5ef4f30e1359b2,City of London Police,City of London Police,-0.111242,51.516738,On or near TOOK'S COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
2eec35a814f4944febb314f65e0756d412d0e7d003fe292a90f179caf70f6d8e,City of London Police,City of London Police,-0.109155,51.516668,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
404fe0f589109a3605189d2047d66c0954f3e6ff0da91f50c76e20fde637b079,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
30b7e40695e42e5f62030194018bf53c1e734513044bc9d8d9a0d2d63b9ce13b,City of London Police,City of London Police,-0.081938,51.513007,On or near LIME STREET,E01032739,City of London 001F,Offender given a caution
37123110a4d80ea44a0eaa67907e43ca1b7df2800517a4b57d9ac2ba2d69ea2e,City of London Police,City of London Police,-0.086393,51.510894,On or near EASTCHEAP,E01032739,City of London 001F,Offender given a caution
4b9ea5d27601c02b8662eea12cd0f26c2da5140b2ec856db885c1b46207808bf,City of London Police,City of London Police,-0.074115,51.511224,On or near GOODMAN'S YARD,E01000005,City of London 001E,Offender given a caution
7f293e312c87b119be13352fe897888dbb151b774de6c752d9607b0a102d005c,City of London Police,City of London Police,-0.097334,51.521567,On or near FANN STREET,E01000001,City of London 001A,Suspect charged
072a6c3b1caeec4d362e27c94173ecb2f51ebe926d3be0b2bf3f53714e4974c2,City of London Police,City of London Police,-0.082512,51.512387,On or near LIME STREET,E01032739,City of London 001F,Suspect charged
afa3519a1b9982df96f477e1e5fc48ead1bc260b39b8ade1e2622a70a776af80,City of London Police,City of London Police,-0.080573,51.516006,On or near OUTWICH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8b7cda52cba418c583f7332c700ed546bf0af6e34ca347ed510d17196995bf6f,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
795aa30e0dedcc3206cb52fb88307aacf45877c7074e18a1d979ddae665057ec,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
3a7a8d6f1631594ad8a0f551dced7063c3a1c947d362c16761594b5d2adb79d3,City of London Police,City of London Police,-0.080318,51.520678,On or near PRIMROSE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
fca225db669f77f1d6e35bf642121425bc43f7e7bfc1c04f4f67f554674929f8,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Formal action is not in the public interest
22138f77daf426d14e33e38b828753b200c477ba7c0236572c4ca30fa0e114a4,City of London Police,City of London Police,-0.089536,51.516719,On or near NUN COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
64887102fd40ef930c9b95aa42722c6e4f9e6c53a6907e2688da645f7a749fe0,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Suspect charged
b202f115167d4754413e474dd994f1648d31977e278fec535306c951f23a0669,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Suspect charged
b0c4f7897b9229721c73325e8c36c75cabe1bc5ac64db2d5fc6cd576c59c8a7f,City of London Police,City of London Police,-0.085257,51.5112,On or near TALBOT COURT,E01032739,City of London 001F,Suspect charged
9ece8e3e06ea426ba850822a2af88aa7cff5906dddf9b7e24fd611fe7cb4c3da,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
f8bdd41c0a72c68071ef29e64182e48148841f1d923d90d91e53719d032b5abe,City of London Police,City of London Police,-0.087549,51.514276,On or near BARTHOLOMEW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
2b2f408be74bf1eb2d5bf779e0a782dd55b20c5d1c57a1d6402bface247c603a,City of London Police,City of London Police,-0.098062,51.517577,On or near MONTAGUE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
80d5c57f219fad8dd4dcc3256cef6ef350856245190f056f9b4331c8f39307d6,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
bd383e4ffc42bde80e96b18f8d8e94e7389fd92025ada13e87954a1f2e2c26ff,City of London Police,City of London Police,-0.104909,51.517912,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
8b22dad960a1f546bb1500d4275a88546b180a6bb81047690a76a7cebbb068f0,City of London Police,City of London Police,-0.074901,51.506255,On or near A100,E01004293,Tower Hamlets 027B,Offender given a drugs possession warning
4cd4fa99db2697f9d3da116622818bdb705099fdc5d76407c677f48b25a581de,City of London Police,City of London Police,-0.095892,51.516391,On or near NOBLE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
a7c2711f6e2557b9de5b572bf0b1282635c4e3e1fbccd0d225d32bf7e27f6952,City of London Police,City of London Police,-0.101794,51.516207,On or near NEWGATE STREET,E01032740,City of London 001G,Suspect charged
b8060b64841f3a11a71af975d325c736da5d108bc0da4ee4bd51d3ca1cb0e357,City of London Police,City of London Police,-0.083993,51.51144,On or near PHILPOT LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
65d4898e0effa0f41ea0e0d941bf97c7e738a7c51a33f7363af81214b828f335,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
da3711b1a6f05f938cdad74f259a8f2a1c6f76ae9d084d457bcd50308d3ebf0a,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
4ed9e2a39b31dcaee289a501f0b474fc0ea8c84e992d1695a2672fe9101707d6,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Suspect charged
74c8217393057d8df791666c7db88ee7b70b7e1d6e272686d7ef5f06ab70eca4,City of London Police,City of London Police,-0.104244,51.512749,On or near NEW BRIDGE STREET,E01032739,City of London 001F,Suspect charged
0ee2d07ce6032f05f703f427a854aa623956cfdf8a78a7fc599a8639b511cb67,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
e369b5f014232633aa5ae25d7eac779207f58318a26b7b6214fd7af385925790,City of London Police,City of London Police,-0.104281,51.516032,On or near BEAR ALLEY,E01032740,City of London 001G,Investigation complete; no suspect identified
181b8ca04bd464599cc718b04101be15c6f066e35340e3d070db68176432b515,City of London Police,City of London Police,-0.080318,51.520678,On or near PRIMROSE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d520446b9d2603691dbe1473f533d0e110055d9aa8a2e4ce054e1b8b7ec01864,City of London Police,City of London Police,-0.073065,51.51118,On or near GOODMAN'S YARD,E01000005,City of London 001E,Investigation complete; no suspect identified
373f7772a75767e145a34d468a0ae853d6e621f10e602451bd885129f9cbef1c,City of London Police,City of London Police,-0.0773,51.512607,On or near CARLISLE AVENUE,E01032739,City of London 001F,Suspect charged
f8941a4604695f95c4a95acd7cf11d48fdc667390a4dcea16354b45850dbc430,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Investigation complete; no suspect identified
df06e2355cb474bddd55fdb1782aef01d7e6f73650473585e6bf213f661ff9ec,City of London Police,City of London Police,-0.085014,51.509775,On or near MONUMENT STREET,E01032739,City of London 001F,Unable to prosecute suspect
1c54e130378ee13d9b63d92ed1c0447b7af8ea432ba303991308d1b750607e8c,City of London Police,City of London Police,-0.109647,51.514887,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
e923028eadbd6c9d6eac3b630286fcb04d7ba1a6b7d6205b2092dd14f9e316b3,City of London Police,City of London Police,-0.074901,51.506255,On or near A100,E01004293,Tower Hamlets 027B,Offender given a drugs possession warning
4fb3a6f1870874f61e1d0a977fa247acd255e31726b74566a54f3fd8ae9c08e2,City of London Police,City of London Police,-0.089475,51.513355,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
e590b48fcd1d09fec9509e66054e8644e7c5ec44249d45a6f77bd4e33c36ddef,City of London Police,City of London Police,-0.092719,51.512652,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
86d58f708cab5aa85f82a408e9003b4cd8e71d499dc1e88b84712c04ddf5e73c,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
1574cc1244bbb02c16f2eb1387f91d20dd3e750da0e11e1a9632e804fabb96ea,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Investigation complete; no suspect identified
540736707574ac39ef1e33b1e77e018875e9cd9e921f65aba145b52b09a27c8a,City of London Police,City of London Police,-0.083086,51.511407,On or near ROOD LANE,E01032739,City of London 001F,Offender given penalty notice
b96a1fbc8ff1a93eb12a44eb013faca0010f8d40c1763fce77792a0528ac4462,City of London Police,City of London Police,-0.107148,51.511879,On or near TALLIS STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
35656e77c4e6b3c18b4797b6677bedd8d43f21d27f5a85df5426648854bec0c4,City of London Police,City of London Police,-0.074901,51.506255,On or near A100,E01004293,Tower Hamlets 027B,Investigation complete; no suspect identified
bbca0f086bec85247eca541412b79bccb971fc6cb6415f31bcfa1c2cd2193910,City of London Police,City of London Police,-0.093493,51.513447,On or near BOW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
a4cc99dff8e45e5907c1e8ef6c9ca6654f084c9468dbb48fe5e18144a95ca51a,City of London Police,City of London Police,-0.093796,51.512391,On or near Pedestrian Subway,E01032739,City of London 001F,Unable to prosecute suspect
86b55e6fcb637a11259dc649a229540dd2276eedded8bb5ed69d09f0ee40c47d,City of London Police,City of London Police,-0.094582,51.517376,On or near Parking Area,E01000002,City of London 001B,Investigation complete; no suspect identified
1883fdcb132fd27c772cf17251736292b3538dbdcf250e021b830078aac57363,City of London Police,City of London Police,-0.079283,51.511021,On or near SEETHING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
ae0c12f1edc32f679fa4242a962c1bdc72a81d7f12b3eec42a033fbce2e5ba6e,City of London Police,City of London Police,-0.076853,51.511916,On or near Nightclub,E01032739,City of London 001F,Offender given a caution
0b6314e967a767b339d3550bfa5cce884113dbeaba2bc9da90ab2394742533ee,City of London Police,City of London Police,-0.073254,51.512856,On or near MANSELL STREET,E01000005,City of London 001E,Unable to prosecute suspect
6ccf322a44296c494627bfcf687b876841b1012bb086919f9ff6903d4c795c5d,City of London Police,City of London Police,-0.097601,51.520699,On or near CARTHUSIAN STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
c39c7775dd93969d737e142cc10e59927552f3d9a1c5cdcffc2d2250a29f65c6,City of London Police,City of London Police,-0.086728,51.510477,On or near KING WILLIAM STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
023bbe863523a6e096facc868d96b0953385fc1e3d72301bfbe72da4068dcad5,City of London Police,City of London Police,-0.078127,51.512135,On or near LLOYD'S AVENUE,E01032739,City of London 001F,Suspect charged
e12d03cdb32e6911dc537324f1b6393fc9fe3b0366dc71656e925dd89a918820,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Unable to prosecute suspect
af0b829393da8ca0811068ac0b1183fa6b8c71c0e324b627ae9325b009e5a2f7,City of London Police,City of London Police,-0.086166,51.510828,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
64a21a2cdb5ac6c4f126f4ffe8a9d52f43b6c451512d8b3bfae965557edfb366,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
a8e0aa416a08f848fea4bfe918b3bca6a492c5707f399d8f91a73ddefd4feeab,City of London Police,City of London Police,-0.09238,51.51351,On or near QUEEN STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
2b9bf217583ae4c9fe19d0359656a405d5813fb899260e2e06e6e7d50c89fe27,City of London Police,City of London Police,-0.083993,51.51144,On or near PHILPOT LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
b597166b80033615f9caa067b1961cf2bcfe8aa7529340b91e64a0a15895e6ad,City of London Police,City of London Police,-0.083296,51.517058,On or near OLD BROAD STREET,E01032739,City of London 001F,Suspect charged
998cc1d1143492cd9d8c21454bdea47f48bf61b19327d053c60a76f4e553c51b,City of London Police,City of London Police,-0.096643,51.512545,On or near DISTAFF LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
de447670125f303444b5161da7501d2ef70d4d3ea30886a241b4a5952e27a1bb,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Suspect charged
2ca20299be65f925d5d62125084d22747db5eab34aae73f39cc0cfff5b23040b,City of London Police,City of London Police,-0.094197,51.510734,On or near KENNETT WHARF LANE,E01032739,City of London 001F,Suspect charged
a80bb5879a050bcace56b7950fa1372ef3131f6f667bf46d818a0a4af79f63bd,City of London Police,City of London Police,-0.089582,51.511495,On or near CANNON STREET,E01032739,City of London 001F,Unable to prosecute suspect
c42b8fba449965ee57c322b0460ac051d6a1c47c454b973652881b0e0df86a0f,City of London Police,City of London Police,-0.0773,51.512607,On or near CARLISLE AVENUE,E01032739,City of London 001F,Offender given a drugs possession warning
7d0029289c7e4b08b3704f69d86150619b70aaea110a8f722c4dcec5b18d8a2c,City of London Police,City of London Police,-0.07908,51.519615,On or near BISHOPSGATE,E01004307,Tower Hamlets 015B,Formal action is not in the public interest
a28485d5c98c5d9774fb44e3fd70ec93f925400ddfeb48333e36fbe3780f6303,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Suspect charged
d3a257c08182421fb709dca34a47108ad262601c1b413dcf030d8f13502f8dca,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
7b2e9cbdf9d44da1f402990b21af2296de1a81589acd77f8b0e86cfea6b88136,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
d55edbeb6f2bc15a73e86828f07d597d8a8701f6f200ad88762155ab082661f4,City of London Police,City of London Police,-0.092719,51.512652,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Unable to prosecute suspect
62903704908af1dc1987ebdc25fd546c0c2b068d8a67e24594d3f935503bc29e,City of London Police,City of London Police,-0.083993,51.51144,On or near PHILPOT LANE,E01032739,City of London 001F,Offender given a caution
2cb0a60df47cbccc33c4ae2eb9f60740c2ae2af2325427e0ed4089406741d583,City of London Police,City of London Police,-0.078665,51.50995,On or near MUSCOVY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
4a1e6e4d9d8e114a4b1d6a2f0ee5fdf0a65b2d9537603245c9370f0e8db9e828,City of London Police,City of London Police,-0.093796,51.512391,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
59932d463a30cabd919cdc08483d54b3a958a3fab9fb49031198b8dbfa7dea9d,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
715b1ddbf7414d98f0bb8a0771f1f0ee94ac64d40fa5ea4c3bf9ae9efa7116cd,City of London Police,City of London Police,-0.080034,51.513389,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
1148a7bd27b3f96f2bd0cd4f12e4735f78286d5c2b4d444ab8d2b0abd6d42c3d,City of London Police,City of London Police,-0.101055,51.513552,On or near CREED LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
50a5eb9b60a28a162bbb5d2f178385a2484a6d9ea1c186cc603345738163eaeb,City of London Police,City of London Police,-0.092719,51.512652,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
f4fb5558974884c81425a3b49d00b14ef9884a366dd3f016beffce23513b840b,City of London Police,City of London Police,-0.08162,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
aa080cd310d88199677f186e72d00a40ea177179cd59e44eef0f5df8baef21b7,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
3319324c5014a6070a555c0c0382781208f91273f6b9f7f5ed82f8ae54e20ee7,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Investigation complete; no suspect identified
67fa5fe8a679be000f2d936ea862da400f8381908494a228962b20a2ca32096c,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Suspect charged
4eaccbfe94dd4e7d116d598a0c59a33351dc5ca0a984a613d42168778d38d17e,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Investigation complete; no suspect identified
5cab280550e148838bf1c7ad991e93d0574bb4fe9056824903cf66b18c836590,City of London Police,City of London Police,-0.078127,51.512135,On or near LLOYD'S AVENUE,E01032739,City of London 001F,Suspect charged
d5cf1da8924975b20fbf25a6c0c54004983e94879cee9bf20d9a8df4f0fda271,City of London Police,City of London Police,-0.111132,51.51242,On or near MIDDLE TEMPLE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
9b02c338767ae9de9320cb452074fa8f67531caf018b1ffb3804f46423a2e943,City of London Police,City of London Police,-0.079444,51.512678,On or near FENCHURCH BUILDINGS,E01032739,City of London 001F,Investigation complete; no suspect identified
9b2c428f77690b8eb449311d713191e1d8854a2d8788450696a80d65af349b02,City of London Police,City of London Police,-0.099907,51.512031,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
63665d3ecc14095fa303e579a07d836d4c2b6319375cd06c80ae0352d4381af3,City of London Police,City of London Police,-0.090348,51.519358,On or near MOOR LANE,E01000002,City of London 001B,Investigation complete; no suspect identified
24c738be1e859fcad0f558b2de323184676f4f82404f3a122557f53aeb58ad4a,City of London Police,City of London Police,-0.080234,51.516855,On or near DEVONSHIRE ROW,E01032739,City of London 001F,Investigation complete; no suspect identified
e7502ea0bb37b56708c7b8fe1aa2bae99443083cbe950f301b958f088ebf0b6d,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
5c834737e30ab28288b8462095eb4d0baa7e0401fd87a47257e3d7ed1770ad6b,City of London Police,City of London Police,-0.083618,51.517288,On or near BROAD STREET AVENUE,E01032739,City of London 001F,Investigation complete; no suspect identified
6f35f48fdac485caf38fba93b4581ed690f8115ed2329ed54690fcf05c3ec43f,City of London Police,City of London Police,-0.098148,51.517938,On or near ALBION WAY,E01032740,City of London 001G,Investigation complete; no suspect identified
5320d611b06e7a351fe2f6af00d3ba8f5f01454f8bbeb5c97b97ca16111e34e0,City of London Police,City of London Police,-0.098777,51.512526,On or near KNIGHTRIDER STREET,E01032739,City of London 001F,Unable to prosecute suspect
a28485d5c98c5d9774fb44e3fd70ec93f925400ddfeb48333e36fbe3780f6303,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Suspect charged
ff60da83b557bcd3269ca969fb1128920d260e83f887cde176c200816ec42b58,City of London Police,City of London Police,-0.097929,51.52181,On or near GLASSHOUSE YARD,E01033490,Islington 022H,Suspect charged
023bbe863523a6e096facc868d96b0953385fc1e3d72301bfbe72da4068dcad5,City of London Police,City of London Police,-0.078127,51.512135,On or near LLOYD'S AVENUE,E01032739,City of London 001F,Suspect charged
4fe6cf87834d4eb882fae88d4e042a74f200c3eb770afb86c4cabe5dbafd42ef,City of London Police,City of London Police,-0.100202,51.513268,On or near DEAN'S COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
dae2a4fd0445de5800fd94fc60a4243f41eb40e1772bfec3d04a40cca093e0c2,City of London Police,City of London Police,-0.090142,51.514292,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Investigation complete; no suspect identified
8adbc476ef719a0bffe49809918bc3f5a87a13f608d0ffa7862ef2346f62574e,City of London Police,City of London Police,,,No location,,,Suspect charged
86ec78347123e8c5e39c4433aa76ce72ca7a035bbb5a384ad2fff054709b3c40,City of London Police,City of London Police,-0.07433,51.513647,On or near LITTLE SOMERSET STREET,E01000005,City of London 001E,Offender given a drugs possession warning
4b34c023631223964281855d090e7ca959f3746f441d0cbb6ad27faa61906939,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Offender given a drugs possession warning
99abab7fd4711716f57db2e0f804325df4c71854825cebc6918625583d297c99,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
912d0dbe8755bcdc2b7b0454a9d0c2306d47c4bc1056c2cf5e1198de8dc2103c,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Investigation complete; no suspect identified
52a87bf9bd5afe36edf717ec02b7838c1d71115214d89ce95601a3b09d79f8e4,City of London Police,City of London Police,-0.1043,51.511761,On or near Pedestrian Subway,E01032740,City of London 001G,Investigation complete; no suspect identified
98ccf1534b895d1ae367595e5d051223886ddccf71f91f4518b82a52e982dde8,City of London Police,City of London Police,-0.073065,51.51118,On or near GOODMAN'S YARD,E01000005,City of London 001E,Investigation complete; no suspect identified
e737aa36923df57c73cae18e28a5a8ec3d7c012a2e606c2ab50761c5d29a4373,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
d0c32fa5af5ec04d0c7530f26b957ece78fa784036c2d54adc07bc0b7ff98c28,City of London Police,City of London Police,-0.101959,51.513297,On or near CARTER LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
7cf129eb6b34eafb77e1d9e639bc255f4358bf746bdbb45f8a9c6d01874f6c54,City of London Police,City of London Police,-0.084566,51.51769,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
ea63025818f368798de01b02c7d47ca6c24408ac02001baf8c4a1132749872c6,City of London Police,City of London Police,-0.111242,51.516738,On or near TOOK'S COURT,E01032740,City of London 001G,Investigation complete; no suspect identified
04bca5f9a7e5c9883ff2ba3de5d6aa18d36a7fc0156cb92a63882d3750435a0d,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Investigation complete; no suspect identified
e965f52d70487ff5ba3385eb0319f90fab6991a04bbf9a196760671b188658ed,City of London Police,City of London Police,-0.097601,51.520699,On or near CARTHUSIAN STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
